SMILES,PKM2_inhibition,ERK2_inhibition,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CC(C)c1ccc(NC(=O)c2cccnc2)cc1,0,0,11.881767920131017,11.881767920131017,0.1385213529856384,-0.1385213529856384,0.8922876741212409,10.38888888888889,240.306,224.17799999999997,240.126263132,92,0,0.2567242551723087,-0.3219494844878099,0.3219494844878099,0.2567242551723087,1.1666666666666667,1.8888888888888888,2.4444444444444446,16.149168207017254,10.033190256309847,2.054442993016871,-2.078171975181294,2.1704915911963107,-2.1142677414276254,6.034865520060153,0.102175886058432,2.4007041457777585,2.079845922271851,517.949682051087,12.957819157813608,10.551614308670455,10.551614308670455,8.664703797946448,5.9792817386025305,5.9792817386025305,4.472533551070905,4.472533551070905,2.758944507454941,2.758944507454941,1.651689627098205,1.651689627098205,-2.1599999999999997,14327.402342001662,12.300954293871056,5.448963289892988,2.943931331747919,106.87929804774575,5.316788604006331,0.0,0.0,0.0,5.907179729351506,0.0,9.77851570501903,0.0,0.0,0.0,25.980208536304467,35.74682581170483,18.081073417909714,5.563451491696996,4.794537184071822,11.594566004035068,0.0,4.9839785209472085,0.0,19.76538044554264,5.316788604006331,59.918792537389805,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,10.891158250298714,0.0,0.0,35.68682061300845,48.791889553995816,0.0,0.0,0.0,41.99,0.0,4.794537184071822,0.0,5.907179729351506,11.48135753785839,5.687386274683562,5.563451491696996,24.526421280149375,24.26546827384644,24.148241524334786,0.0,0.0,0.0,15.805620373927553,2.845408163265306,2.6185795645418666,0.3550664898139647,11.390719167296549,3.2004270748958703,4.284179166258892,0.0,0.2,18,1,3,0,0,0,1,1,2,2,1,3,3,0,0,0,2,3.457300000000002,72.72120000000004,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CC(Nc1ccccc1)=[NH+]c1ccccc1,0,0,3.2958985260770977,3.2958985260770977,1.0114814814814816,1.0114814814814816,0.5758844383304283,11.1875,211.28799999999998,196.16799999999995,211.12297490009,80,0,0.24900125047123078,-0.24488133838132925,0.24900125047123078,0.24488133838132925,0.875,1.4375,2.0625,14.984350089197054,10.289405524964407,1.9970677324408244,-1.9748142820680783,2.032850930639451,-2.6713105542817783,5.889390664545878,-0.3537342350294759,2.3115289161242996,2.0909283750699563,460.6087192277259,11.217332181807452,9.27350269189626,9.27350269189626,7.84333659290053,5.321367205045918,5.321367205045918,3.607050807568879,3.607050807568879,2.2112532712920925,2.2112532712920925,1.5072350736642341,1.5072350736642341,-2.0899999999999994,6213.389726542117,10.42855960264156,5.121140695118211,2.953088807142451,95.6635662238224,0.0,11.374772549367124,0.0,5.835619785757269,0.0,0.0,0.0,10.309193336642,0.0,0.0,36.39820241076966,24.26546827384644,6.923737199690624,0.0,4.992404732635669,17.210392335124393,0.0,0.0,0.0,6.923737199690624,5.316788604006331,60.6636706846161,0.0,0.0,10.309193336642,11.374772549367124,0.0,0.0,5.835619785757269,0.0,0.0,6.923737199690624,60.6636706846161,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,17.210392335124393,0.0,0.0,67.58740788430673,10.309193336642,0.0,0.0,0.0,3.2958985260770977,3.2958985260770977,2.1730205971277403,1.0114814814814816,20.209811980347695,0.0,2.013888888888889,0.0,0.07142857142857142,16,2,2,0,0,0,2,0,2,0,2,2,2,0,0,0,2,1.9292,67.81040000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(CC)C(=O)NCc1ccccc1OC,0,0,11.826343537414965,11.826343537414965,0.11546957671957614,0.11546957671957614,0.8230016810233469,10.352941176470589,235.327,214.15899999999996,235.157228912,94,0,0.22285576721204312,-0.49640651612653014,0.49640651612653014,0.22285576721204312,1.2941176470588236,1.9411764705882353,2.5294117647058822,16.465842070295018,10.025707311423936,2.1340285800037617,-2.13659021821923,2.168192730347037,-2.2924180284933797,5.780576612808865,-0.12487180106508208,2.3771461732196544,2.577896564016854,358.99477182168346,12.673362107437434,10.824568270435499,10.824568270435499,8.223075312662978,6.120338909199534,6.120338909199534,4.043071002652927,4.043071002652927,3.0019823326893524,3.0019823326893524,1.8351534243998173,1.8351534243998173,-1.51,6874.70673295124,13.554557779212395,6.941744207933396,3.768909350588677,103.17586954782853,10.05365155780638,5.749511833283905,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,32.046575604766076,18.90801031431363,18.026113943770962,7.109797541277533,9.53140013787187,5.907179729351506,0.0,5.316788604006331,5.917906046161393,33.23387405114584,7.109797541277533,29.828919765543436,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,0.0,13.016977270629038,11.339293589984397,5.917906046161393,32.25256913693026,24.26546827384644,0.0,0.0,0.0,38.33,0.0,4.794537184071822,0.0,11.8250857755129,6.544756405912575,24.154606570832918,0.0,7.109797541277533,38.112942673227685,5.316788604006331,4.736862953800049,5.239455782312925,0.0,11.826343537414965,2.956666666666667,1.0086167800453516,1.0582964852607708,7.732940444696396,1.766384794658604,4.604207294028723,1.6404215482489293,0.5,17,1,3,0,0,0,1,0,1,2,1,3,6,0,0,0,1,2.747600000000001,68.91270000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC/C(=N\O)c1c[nH]c2ccccc12,0,0,8.962478269085413,8.962478269085413,0.7453240740740743,0.7453240740740743,0.44806863119030144,12.2,202.257,188.14499999999998,202.110613068,78,0,0.08886153141557314,-0.41062340870641245,0.41062340870641245,0.08886153141557314,1.4,2.2,2.933333333333333,16.434080325086978,10.055357681596046,2.0850199791076296,-1.9974850037605405,2.19430070041063,-1.9842760686173886,6.098900718335031,0.31770020356946665,2.695747877824643,2.5132734275762347,485.08270571066373,10.673362107437434,8.695392099321142,8.695392099321142,7.363703305156273,5.138967507909053,5.138967507909053,3.5446280283523817,3.5446280283523817,2.5076607224961593,2.5076607224961593,1.7856152145868263,1.7856152145868263,-1.7699999999999996,4596.250131691017,9.772438771927312,4.170877177468794,1.7261655375402125,88.42559126736703,10.191231545724499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.699372754752005,12.487188691387619,22.66321999539113,5.711685002770702,5.20725302477729,16.61460993485176,0.0,4.9839785209472085,5.15571272675054,19.765380445542643,0.0,36.02576333715651,0.0,0.0,0.0,0.0,0.0,0.0,15.902916548495199,0.0,0.0,25.328831937239638,35.618024572210054,0.0,10.902924932081056,0.0,48.38,0.0,0.0,0.0,0.0,0.0,35.01970467240077,0.0,0.0,30.462311845459514,17.06342844738837,5.20725302477729,0.0,0.0,3.1694170445956162,13.439460506424792,2.8144935752078615,0.0,8.014473497732427,3.6593530328798187,2.0694690098261526,0.0,0.25,15,2,3,0,0,0,1,1,2,2,2,3,3,0,0,0,2,3.146300000000001,61.53020000000002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(=O)Nc1cc(=O)nc2nc[nH]n12,0,0,11.408130196523054,11.408130196523054,0.14212962962962927,-0.43157549130763395,0.7715230445992525,10.5625,221.22,210.132,221.091274592,84,0,0.2762538240131722,-0.31043805297303495,0.31043805297303495,0.2762538240131722,1.625,2.4375,3.1875,16.150005784540507,10.307139704971911,2.071735981805491,-2.0452664287985516,2.0423155011316703,-2.176984574972454,5.893862186593224,-0.11578434361909558,2.651483649347158,2.389567620173529,570.5281870228736,11.543605595440512,8.72705146817995,8.72705146817995,7.702708600407233,4.934773542275159,4.934773542275159,3.3005039116629593,3.3005039116629593,2.0226960939910112,2.0226960939910112,1.3526869597564757,1.3526869597564757,-2.18,5883.642217901343,10.341598816932294,4.13201156059763,1.9237757725294324,90.50963586723559,5.316788604006331,12.14518285259957,0.0,5.907179729351506,11.3369206189712,0.0,14.687756176444681,9.499376414562832,4.9839785209472085,0.0,6.923737199690624,6.4208216229260096,12.487188691387619,0.0,4.794537184071822,17.502696231105727,0.0,19.582036743811077,0.0,19.765380445542643,5.316788604006331,22.74749122234998,0.0,0.0,10.876055499058339,5.817862777835028,0.0,0.0,25.489216473162585,4.794537184071822,0.0,19.765380445542643,17.188224327297974,0.0,5.777653723919194,0.0,92.15,5.559266895052007,9.589074368143644,0.0,11.684833453270699,12.238684400761038,6.4208216229260096,16.909085036841773,0.0,6.923737199690624,20.383427454201787,0.0,1.4394444444444443,0.0,30.121872086797683,5.377850292894935,-0.43157549130763395,0.44606339758125624,1.2487499999999998,2.5574293745275893,1.906832561728395,0.0,0.3333333333333333,16,2,7,0,0,0,0,2,2,5,2,7,3,0,0,0,2,0.15619999999999978,57.1454,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCP(=O)([O-])c1ccccc1,0,0,11.823101379440665,11.823101379440665,0.3025925925925925,-3.335078577727387,0.5510011625334136,11.6,225.24800000000002,207.10399999999996,225.10499002590998,84,0,0.043293435428860064,-0.7959782985781054,0.7959782985781054,0.043293435428860064,1.1333333333333333,1.8,2.4,31.177558913061347,10.20693469304183,2.0887193214898576,-2.2307390722289253,2.3473245483087934,-2.1712273241336164,7.642233114959367,-0.17074379351364868,2.2578990918934974,2.4899695308233345,321.65382107814764,11.148418081055103,9.185995428308553,10.080422619308468,7.16583188730236,5.5227733191464345,7.332739190020288,3.7932386863072165,6.103695176982753,2.4556311550066434,4.445541880469439,1.5309554089221034,3.055457220797565,-0.5900000000000001,2357.2466519368113,12.47939625260236,6.093471214101162,4.190965225133658,91.79155971629325,9.458459887683805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5180374107767,17.88727154663284,7.368827530443599,0.0,9.458459887683805,12.673367426682507,0.0,0.0,0.0,32.60702369139466,6.161910027467921,30.33183534230805,0.0,0.0,10.197951498991383,0.0,0.0,7.368827530443599,6.161910027467921,4.565048284931329,0.0,32.60702369139466,30.33183534230805,0.0,0.0,0.0,40.129999999999995,7.368827530443599,9.458459887683805,0.0,0.0,11.46644992370683,25.683286491704038,0.0,24.26546827384644,6.06636706846161,6.923737199690624,0.0,11.823101379440665,0.0,11.823101379440665,0.4736096938775516,0.0,0.0,8.72185759952129,4.346601552658099,2.119029195011338,-3.335078577727387,0.5,15,0,2,0,0,0,1,0,1,2,0,3,6,0,0,0,1,2.5306000000000006,62.69150000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCOC(=O)c1cc(=O)[nH]c2ccccc12,0,0,11.910702003023431,11.910702003023431,0.29523932875619363,-0.43912037037036966,0.6646381998989055,10.5,245.278,230.15799999999996,245.10519334,94,0,0.3385164751527614,-0.4620782709327831,0.4620782709327831,0.3385164751527614,1.3333333333333333,2.111111111111111,2.888888888888889,16.532749665832526,10.103063713943868,2.1193617686460557,-2.0607898521171033,2.1499642124318328,-2.128834179622474,6.026177861255428,0.050161994066273946,2.3750209252378633,2.3711838123375513,615.7103679988246,12.957819157813608,10.232816560899362,10.232816560899362,8.719545352812842,6.012854889856406,6.012854889856406,4.082319835673937,4.082319835673937,2.7014974371541296,2.7014974371541296,1.7604817141197011,1.7604817141197011,-2.0999999999999996,13896.247433566738,12.35936766919926,5.489653133998208,2.587330119349896,104.59401563375613,9.720841474747257,0.0,0.0,5.559266895052007,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,31.54366002800146,12.487188691387619,16.96929200054267,12.170333456209914,9.53140013787187,16.872230220032908,0.0,4.9839785209472085,0.0,19.765380445542643,6.606881964512918,46.249090913128875,0.0,0.0,5.559266895052007,0.0,0.0,0.0,17.560165773411974,4.736862953800049,0.0,30.12336912131146,35.126372526379875,0.0,10.902924932081056,0.0,59.160000000000004,5.969305287951849,9.589074368143644,0.0,5.559266895052007,23.073258388290974,12.841643245852019,6.06636706846161,12.13273413692322,19.056471336613843,4.9839785209472085,4.736862953800049,5.1398715041572185,0.0,26.07493677563618,0.7070356198034771,0.6750334362139925,-0.43912037037036966,8.477974300831443,1.7879602859662382,2.4096417810951545,0.0,0.2857142857142857,18,1,4,0,0,0,1,1,2,3,1,4,4,0,0,0,2,2.4850000000000003,69.75920000000004,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CCCCP(=O)([O-])CCC(=O)[O-],0,0,11.030555555555555,11.030555555555555,0.10791666666666666,-3.433765432098766,0.5343209723996027,11.5,192.15099999999995,179.04699999999997,192.05624268582002,72,0,0.04180246973865362,-0.7992970585328005,0.7992970585328005,0.04180246973865362,1.4166666666666667,2.0,2.4166666666666665,31.177507550891722,10.385822182319295,2.0564924250753105,-2.225083928696721,2.3624162842300476,-2.241258770693164,7.560804853306785,-0.3049384335242295,1.9774391849789053,3.712521387474597,189.8453973109586,9.612884175122364,7.115740663288149,8.010167854288063,5.4771623912162095,3.9665123659474713,5.961720173355045,2.737315630515672,5.260823174504176,1.508970955395562,3.4115577945362756,0.7724512529712433,2.3173537589137294,-0.3400000000000001,288.70612100692017,11.660000000000002,5.33101689428904,6.375268806606382,72.0551634768656,19.359524466596334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,25.165463300787863,13.338132818395447,0.0,19.359524466596334,13.338132818395447,0.0,0.0,0.0,26.186202068468653,12.323820054935842,0.0,0.0,0.0,9.99993899759318,0.0,0.0,7.368827530443599,18.29312534288769,9.35958546900315,0.0,26.186202068468653,0.0,0.0,0.0,0.0,80.25999999999999,13.338132818395447,19.359524466596334,0.0,18.74464167786185,6.4208216229260096,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,11.030555555555555,0.0,20.979216348576468,9.948660793020913,0.0,-1.3031727135298559,0.0,0.8630776014109345,1.887650069286974,-3.433765432098766,0.8571428571428571,12,0,4,0,0,0,0,0,0,4,0,5,6,0,0,0,0,-0.43510000000000004,41.87250000000002,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCOc1ccc2ncc(C(=O)[O-])c(O)c2c1,0,0,10.780050031988614,10.780050031988614,0.3239430324598973,-1.4566855368690683,0.8727585071000151,10.5,246.24199999999996,234.14599999999996,246.07718144391,94,0,0.13521122290593607,-0.5446086953089126,0.5446086953089126,0.13521122290593607,1.5,2.2777777777777777,2.9444444444444446,16.47681811771351,10.115887652157017,2.090456989022552,-2.0956839078760803,2.2931195343986235,-2.220719984919971,5.973709650428216,-0.2546668701168646,2.363183190233425,2.518652486986212,594.8060923945558,13.120955864630139,9.842786701523105,9.842786701523105,8.630228955335799,5.590275843031673,5.590275843031673,3.835355386520269,3.835355386520269,2.503759684482934,2.503759684482934,1.6167967930063327,1.6167967930063327,-2.3,12591.040037563687,12.164699343827316,4.9120386690167175,2.198920279831623,103.6560189237078,19.74445492755328,11.49902366656781,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.923737199690624,24.619922828310838,11.583067786077873,23.656339461778025,19.74445492755328,16.872230220032908,0.0,4.9839785209472085,0.0,13.344558822616634,6.606881964512918,29.959396268694903,0.0,11.49902366656781,9.843390348640755,0.0,11.49902366656781,0.0,22.666693168252678,0.0,0.0,23.70254749838545,24.395944776997908,0.0,10.902924932081056,0.0,82.48,5.969305287951849,15.007591973753234,0.0,11.3129633249809,23.259318729877883,12.617665194539086,0.0,18.19910120538483,6.923737199690624,4.9839785209472085,4.736862953800049,5.416661470143612,0.0,14.72829730775077,20.97167740979159,0.17730555030654283,-1.235485140043671,4.960313681027967,1.945365383807844,2.5358643372153473,0.0,0.23076923076923078,18,1,5,0,0,0,1,1,2,5,1,5,4,0,0,0,2,1.0926999999999998,63.524300000000025,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCC[C@@](O)(CC[NH+](C)C)c1ccc(OC)cc1,0,0,10.840927815570673,10.840927815570673,0.7100283446712017,-0.7100283446712017,0.7648666048178858,14.555555555555555,252.378,226.16999999999996,252.19580549209,102,0,0.1183813718938138,-0.49676818872927847,0.49676818872927847,0.1183813718938138,1.1666666666666667,1.7777777777777777,2.2222222222222223,16.465308724214264,9.858731491107827,2.285346610759241,-2.2856904331976224,2.3028179724424236,-3.054463431499925,5.30361690415841,-0.8589716615011342,2.3675983299561327,2.8646710204757855,348.01616352106794,13.596011838247808,11.993290087468516,11.993290087468516,8.514185759316886,6.675113391458061,6.675113391458061,5.217192876893911,5.217192876893911,3.32952646035725,3.32952646035725,2.185301814904013,2.185301814904013,-1.06,8722.232247558393,14.999031877213696,6.760871550741902,4.000193153803801,110.3834948009727,14.743300079491233,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.477292959539852,24.117007251546223,6.4208216229260096,33.35094872352818,14.743300079491233,0.0,0.0,0.0,0.0,31.787252879452343,27.749897912544487,29.828919765543436,0.0,5.749511833283905,9.636772684650527,0.0,5.749511833283905,0.0,32.856425307385194,5.601050810983688,0.0,31.749653560165648,24.26546827384644,0.0,0.0,0.0,33.900000000000006,5.601050810983688,5.106527394840706,0.0,0.0,0.0,37.120184599671504,4.899909730850478,7.109797541277533,24.26546827384644,21.019081165045005,4.736862953800049,5.154264508272445,0.0,1.35929605484169,10.840927815570673,0.2820086923658356,0.8294750461913163,7.7737443310657595,2.5628988725119672,3.068987780297304,5.87839689888301,0.6,18,2,3,0,0,0,1,0,1,2,2,3,7,0,0,0,1,1.2175,74.09350000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCc1ccc(OCCNC(=O)CC)cc1,0,0,10.97303511625398,10.97303511625398,0.06193863495811591,0.06193863495811591,0.7375201723242739,10.0,235.32699999999997,214.15899999999993,235.157228912,94,0,0.21933474767988456,-0.4917623592238539,0.4917623592238539,0.21933474767988456,1.2352941176470589,1.9411764705882353,2.5294117647058822,16.47749113343808,10.11864095089031,1.9697770235926553,-2.0735953343585316,2.1243940763936378,-2.2662854280331426,5.748762400662924,-0.1203721478722599,2.363207070768709,2.247683677062741,332.5803757963123,12.510225400620904,10.661431563618969,10.661431563618969,8.257550155273627,6.2431643642575105,6.2431643642575105,3.945918684488637,3.945918684488637,2.4761008627460455,2.4761008627460455,1.5253531456791638,1.5253531456791638,-1.5099999999999998,7004.545757758454,13.554557779212395,7.712913530211321,5.384053235981984,103.17586954782853,10.05365155780638,12.356393797796823,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,32.40103015923048,24.117007251546223,6.4208216229260096,6.544756405912575,9.53140013787187,5.907179729351506,0.0,5.316788604006331,0.0,33.10993926815928,13.151638370425493,29.828919765543436,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,0.0,19.058818099777,11.21535880699783,0.0,32.25256913693026,24.26546827384644,0.0,0.0,0.0,38.33,0.0,4.794537184071822,0.0,5.907179729351506,19.5724599933515,18.591155079135923,5.563451491696996,0.0,19.056471336613843,24.373259940620173,4.736862953800049,5.519310515873015,0.0,10.97303511625398,2.7703235736826106,1.3325331136816527,0.9189761444063398,8.13113709372638,2.779568691066152,5.07511575130987,0.0,0.5,17,1,3,0,0,0,1,0,1,2,1,3,7,0,0,0,1,2.5441000000000003,69.23270000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCN(CC)S(=O)(=O)c1cccc2nonc12,0,0,12.32287037037037,12.32287037037037,0.13884259259259313,-3.526874999999999,0.8214600130358997,12.411764705882353,255.299,242.19499999999996,255.067762276,92,0,0.2449115312754039,-0.24330285668346424,0.2449115312754039,0.24330285668346424,1.2352941176470589,1.9411764705882353,2.588235294117647,32.23342661056634,10.303837961525753,2.2499717386591924,-2.1754911457844743,2.223613974268436,-2.302812686435367,7.88949679989729,0.3146520523010101,2.7710595985739315,2.635170122101089,616.5127604464516,12.466255326250886,9.6208983182973,10.437394899225026,8.107720241012567,5.323079661833454,6.763142990634093,3.477432805257097,5.383789670035179,2.5722289500293782,4.653707674301105,1.6921468023248405,3.2868641692604332,-1.4700000000000002,9543.52925748862,11.999329445189208,4.420446218504293,1.9132626770192482,99.22978350894556,0.0,10.412184193134037,5.516700717616262,10.023291153407584,0.0,0.0,0.0,13.046835921222286,4.305215991296234,0.0,19.913841467842857,22.44606065117411,13.08951281182515,0.0,13.046835921222286,21.056692588640107,0.0,14.618542505547126,0.0,18.742957874899023,13.08951281182515,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,36.125852301701215,10.023291153407584,0.0,13.847474399381248,27.72362361779595,0.0,11.033401435232523,0.0,76.30000000000001,10.023291153407584,8.417796984328938,0.0,10.412184193134037,18.606213529441412,0.0,10.371583059757844,25.980208536304467,0.0,14.94236545114424,0.0,30.582026171579745,0.0,0.13884259259259313,7.278776927437642,0.720028817082389,0.0,4.801773904006048,0.0,4.422093253968254,-3.526874999999999,0.4,17,0,6,0,0,0,1,1,2,5,0,7,4,0,0,0,2,1.2533,61.91080000000004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
